Date,SPY,QQQ,IWM,TLT,GLD,EEM,USO,UUP
2007-06-04,108.47867584228516,40.826969146728516,65.67271423339844,48.020233154296875,66.54000091552734,29.058364868164062,402.79998779296875,20.43399429321289
2007-06-05,108.04923248291016,40.826969146728516,65.40937805175781,47.7186279296875,66.37000274658203,28.957439422607422,400.1600036621094,20.376388549804688
2007-06-06,106.88770294189453,40.389347076416016,64.68133544921875,47.696319580078125,66.41000366210938,28.228443145751953,402.4800109863281,20.409303665161133
2007-06-07,104.9588851928711,39.762962341308594,63.34135437011719,46.841773986816406,65.26000213623047,27.793296813964844,405.20001220703125,20.540979385375977
2007-06-08,106.32450866699219,40.25204849243164,64.17012023925781,46.80266571044922,64.22000122070312,28.284521102905273,392.4800109863281,20.6068172454834
2007-06-11,106.5075912475586,40.17483901977539,64.18560028076172,46.66867446899414,64.69999694824219,28.526777267456055,398.7200012207031,20.65619468688965
2007-06-12,105.34603881835938,39.934566497802734,63.124481201171875,45.99284362792969,64.0999984741211,28.031057357788086,396.4800109863281,20.697341918945312
2007-06-13,106.9229507446289,40.37218475341797,63.9687385559082,46.5401496887207,64.52999877929688,28.591829299926758,400.7200012207031,20.73849105834961
2007-06-14,107.60574340820312,40.638187408447266,64.54962921142578,46.422889709472656,64.5999984741211,29.04041862487793,408.79998779296875,20.7631778717041
2007-06-15,108.21802520751953,41.01344680786133,65.31644439697266,46.74127960205078,64.8499984741211,29.702119827270508,412.239990234375,20.647966384887695
2007-06-18,108.0907211303711,41.02204132080078,65.1925048828125,46.64632034301758,64.94999694824219,29.729028701782227,417.1199951171875,20.623275756835938
2007-06-19,108.35940551757812,41.01344680786133,65.36293029785156,47.08195877075195,65.4800033569336,29.762662887573242,416.9599914550781,20.631505966186523
2007-06-20,106.85354614257812,40.62702941894531,64.23207092285156,46.702171325683594,64.70999908447266,29.509214401245117,412.3999938964844,19.84969711303711
2007-06-21,107.4473648071289,40.99628448486328,64.73553466796875,46.4787712097168,64.55999755859375,29.877065658569336,412.79998779296875,20.65619468688965
2007-06-22,106.4363784790039,40.60987091064453,64.22433471679688,46.78032684326172,64.77999877929688,29.482301712036133,415.1199951171875,20.532751083374023
2007-06-25,105.92735290527344,40.43810272216797,63.89128494262695,47.037254333496094,64.43000030517578,29.257997512817383,415.67999267578125,20.598588943481445
2007-06-26,104.83863830566406,40.20625305175781,63.418800354003906,47.04843521118164,63.619998931884766,29.002294540405273,408.9599914550781,20.56566619873047
2007-06-27,106.3303451538086,40.82453155517578,64.7432861328125,47.093082427978516,63.66999816894531,29.415016174316406,415.0400085449219,20.598588943481445
2007-06-28,106.31622314453125,40.8073616027832,64.73472595214844,47.08195877075195,64.26000213623047,29.421730041503906,419.760009765625,20.598588943481445
2007-06-29,106.35154724121094,40.87605667114258,64.33122253417969,47.567840576171875,64.2699966430664,29.524919509887695,424.0,20.475143432617188
2007-07-02,107.31306457519531,41.245323181152344,65.16152954101562,47.81789779663086,65.0199966430664,30.12380027770996,428.239990234375,20.368160247802734
2007-07-03,107.70191192626953,41.48577117919922,65.47196197509766,47.52634811401367,64.73999786376953,30.363807678222656,428.32000732421875,20.33523941040039
2007-07-05,107.58879089355469,41.78631591796875,65.58059692382812,46.99376678466797,64.41999816894531,30.498390197753906,433.20001220703125,20.43399429321289
2007-07-06,108.15438079833984,41.958072662353516,65.80562591552734,46.80309295654297,64.95999908447266,31.021013259887695,437.44000244140625,20.392850875854492
2007-07-09,108.23925018310547,41.98383712768555,65.7435531616211,46.97129440307617,65.37999725341797,31.32156753540039,434.79998779296875,20.40107536315918
2007-07-10,106.69794464111328,41.631744384765625,64.66487884521484,47.76739501953125,65.61000061035156,30.704744338989258,437.760009765625,20.26117706298828
2007-07-11,107.45442962646484,41.91512680053711,65.05290222167969,47.2740364074707,65.44000244140625,30.958206176757812,437.2799987792969,20.236486434936523
2007-07-12,109.15121459960938,42.55918884277344,65.82115936279297,47.1114501953125,66.0199966430664,31.637836456298828,437.9200134277344,20.203563690185547
2007-07-13,109.4764633178711,42.851173400878906,65.88323974609375,47.24045944213867,66.02999877929688,32.030372619628906,444.32000732421875,20.22002601623535
2007-07-16,109.46227264404297,42.8082160949707,65.55731964111328,47.69454574584961,65.81999969482422,31.71635627746582,446.0799865722656,20.2117977142334
2007-07-17,109.40572357177734,43.134559631347656,65.60386657714844,47.59362030029297,65.75,31.691667556762695,445.1199951171875,20.2117977142334
2007-07-18,109.20779418945312,43.08302307128906,65.39435577392578,47.7730598449707,66.62000274658203,31.303630828857422,452.6400146484375,20.19533920288086
2007-07-19,109.63195037841797,43.21183776855469,65.58059692382812,47.76185607910156,67.01000213623047,31.615407943725586,456.6400146484375,20.187108993530273
2007-07-20,108.5219955444336,42.97997283935547,64.60282135009766,48.19353103637695,67.58000183105469,31.397838592529297,456.0,20.15418815612793
2007-07-23,108.85427856445312,42.99715805053711,64.36225128173828,48.115020751953125,67.47000122070312,32.30625915527344,451.0400085449219,20.19533920288086
2007-07-24,106.9666519165039,42.36167526245117,62.85679626464844,48.29444885253906,67.47000122070312,31.200448989868164,441.2799987792969,20.03897476196289
2007-07-25,107.18579864501953,42.421791076660156,62.62398910522461,48.38975524902344,66.9000015258789,31.37989616394043,459.5199890136719,20.2117977142334
2007-07-26,104.6477279663086,42.06110763549805,60.94782638549805,48.79343032836914,65.6500015258789,29.78061866760254,449.760009765625,20.121273040771484
2007-07-27,102.59040069580078,41.210968017578125,59.46562194824219,48.933589935302734,65.41000366210938,29.39481544494629,461.9200134277344,20.285865783691406
2007-07-30,104.19525909423828,41.69187927246094,60.497737884521484,48.79343032836914,65.7699966430664,30.35707664489746,460.0,20.318784713745117
2007-07-31,103.02169036865234,40.81593322753906,59.8303337097168,49.14662170410156,65.79000091552734,29.735754013061523,468.239990234375,20.285865783691406
2007-08-01,103.52362823486328,41.13367462158203,60.15628433227539,49.04026794433594,65.93000030517578,29.619115829467773,462.0799865722656,20.294095993041992
2007-08-02,104.35076904296875,41.51152801513672,60.629661560058594,49.164039611816406,65.88999938964844,29.94659423828125,461.6000061035156,20.327011108398438
2007-08-03,101.66423797607422,40.72149658203125,58.472347259521484,49.49055862426758,66.69000244140625,28.654621124267578,451.5199890136719,20.137731552124023
2007-08-06,103.36810302734375,41.19377899169922,59.000022888183594,49.13029479980469,66.5199966430664,29.166027069091797,433.6000061035156,20.178876876831055
2007-08-07,104.47098541259766,41.48577117919922,59.90794372558594,49.090919494628906,66.4800033569336,29.383604049682617,434.8800048828125,20.236486434936523
2007-08-08,105.92735290527344,41.94088363647461,61.70829772949219,48.494285583496094,66.7699966430664,30.370527267456055,434.1600036621094,20.178876876831055
2007-08-09,102.78834533691406,40.97052001953125,60.28818893432617,48.56185531616211,65.45999908447266,29.11444664001465,430.239990234375,20.33523941040039
2007-08-10,102.30763244628906,40.601253509521484,60.575340270996094,48.449275970458984,66.56999969482422,28.609764099121094,429.1199951171875,20.351699829101562
2007-08-13,102.6752700805664,40.87605667114258,60.24937057495117,48.59000015258789,66.26000213623047,28.892385482788086,430.79998779296875,20.409303665161133
2007-08-14,101.10574340820312,40.18048095703125,59.2172966003418,48.719444274902344,66.29000091552734,28.14545440673828,433.8399963378906,20.540979385375977
2007-08-15,99.71298217773438,39.41619873046875,58.35594177246094,48.54496765136719,66.12999725341797,27.03963851928711,441.0400085449219,20.631505966186523
2007-08-16,100.46235656738281,39.02977752685547,59.65186309814453,49.0458869934082,64.68000030517578,26.57982063293457,428.6400146484375,20.57390022277832
2007-08-17,102.30763244628906,39.768287658691406,60.8469352722168,48.848907470703125,65.01000213623047,27.420963287353516,432.239990234375,20.51629066467285
2007-08-20,102.25811004638672,39.95719909667969,60.89350509643555,48.87702941894531,65.12000274658203,27.47702980041504,428.32000732421875,20.56566619873047
2007-08-21,102.46318817138672,40.37799072265625,61.064205169677734,49.113426208496094,65.06999969482422,27.37610626220703,419.44000244140625,20.57390022277832
2007-08-22,103.67918395996094,40.92758560180664,61.79368591308594,49.034629821777344,65.4000015258789,28.55367660522461,418.79998779296875,20.51629066467285
2007-08-23,103.58720397949219,40.81593322753906,61.002159118652344,49.20345687866211,65.30999755859375,28.699478149414062,421.20001220703125,20.48337173461914
2007-08-24,104.86687469482422,41.39130401611328,61.79368591308594,49.44546890258789,66.11000061035156,29.383604049682617,429.1199951171875,20.392850875854492
2007-08-27,103.89125061035156,41.116512298583984,60.94004440307617,49.70439529418945,65.9800033569336,29.518184661865234,434.6400146484375,20.376388549804688
2007-08-28,101.60768127441406,40.13753890991211,59.403533935546875,49.788822174072266,65.58999633789062,28.318164825439453,432.239990234375,20.376388549804688
2007-08-29,103.60137176513672,41.28824996948242,60.96333694458008,49.653770446777344,66.06999969482422,29.439678192138672,444.3999938964844,20.359928131103516
2007-08-30,103.32566833496094,41.50293731689453,60.55204391479492,49.985816955566406,65.80000305175781,29.28940200805664,444.0,20.450456619262695
2007-08-31,104.34371185302734,41.96665954589844,61.10301971435547,50.025238037109375,66.5199966430664,30.04530143737793,446.239990234375,20.40107536315918
2007-09-04,105.39710998535156,42.662254333496094,61.886810302734375,50.048980712890625,67.44000244140625,30.552209854125977,454.0,20.43399429321289
2007-09-05,104.485107421875,42.23286056518555,61.31254577636719,50.450218200683594,67.55999755859375,30.090160369873047,458.0799865722656,20.359928131103516
2007-09-06,104.72551727294922,42.198516845703125,61.32801818847656,50.32024002075195,68.86000061035156,30.325674057006836,461.0400085449219,20.302322387695312
2007-09-07,103.26913452148438,41.41706466674805,60.319217681884766,51.032344818115234,69.38999938964844,29.641538619995117,462.0799865722656,20.187108993530273
2007-09-10,103.0711441040039,41.39130401611328,59.48114776611328,51.42788314819336,69.62000274658203,29.66397476196289,470.32000732421875,20.16242027282715
2007-09-11,104.27301788330078,42.0181770324707,60.521026611328125,51.388328552246094,70.5199966430664,30.26287269592285,471.67999267578125,20.187108993530273
2007-09-12,104.54168701171875,42.026756286621094,60.14076614379883,51.19620132446289,70.45999908447266,30.370527267456055,480.0,20.088356018066406
2007-09-13,105.2769546508789,42.23286056518555,60.28818893432617,50.738407135009766,70.08000183105469,30.706981658935547,481.3599853515625,20.14596176147461
2007-09-14,105.26985931396484,42.26721954345703,60.59862518310547,50.81189727783203,69.98999786376953,30.767547607421875,478.32000732421875,20.19533920288086
2007-09-17,104.70430755615234,41.91512680053711,59.93125534057617,51.05492401123047,70.97000122070312,30.572416305541992,485.3599853515625,20.178876876831055
2007-09-18,107.7867660522461,42.97138595581055,62.484336853027344,50.670631408691406,71.69999694824219,32.052799224853516,496.3999938964844,20.11304473876953
2007-09-19,108.42302703857422,43.08302307128906,63.322391510009766,50.20156478881836,71.43000030517578,32.19859313964844,494.55999755859375,20.104812622070312
2007-09-20,107.6595230102539,42.962799072265625,62.69383239746094,49.25209045410156,72.72000122070312,32.0976676940918,501.20001220703125,19.956682205200195
2007-09-21,107.94999694824219,43.2686653137207,62.825721740722656,49.67031478881836,72.33999633789062,32.523834228515625,497.1199951171875,19.96491050720215
2007-09-24,107.75112915039062,43.466278076171875,62.344635009765625,49.81159591674805,72.27999877929688,32.92758560180664,494.55999755859375,19.956682205200195
2007-09-25,107.5379867553711,43.878700256347656,62.091819763183594,49.636356353759766,72.33000183105469,32.804203033447266,488.55999755859375,19.907304763793945
2007-09-26,108.10624694824219,44.09347915649414,62.63638687133789,49.68162155151367,72.0,33.24160385131836,493.6000061035156,19.973140716552734
2007-09-27,108.74559783935547,44.31689453125,63.00972366333008,50.02632141113281,72.69999694824219,33.73505783081055,507.5199890136719,19.940223693847656
2007-09-28,108.38330078125,44.170814514160156,62.262935638427734,50.139408111572266,73.51000213623047,33.52198028564453,500.3999938964844,19.792091369628906
2007-10-01,109.60507202148438,44.677734375,63.81097412109375,50.4259033203125,73.9000015258789,34.57619857788086,492.7200012207031,19.8167781829834
2007-10-02,109.4559097290039,44.686336517333984,64.22325897216797,50.584739685058594,72.3499984741211,34.81171798706055,493.0400085449219,19.940223693847656
2007-10-03,109.23570251464844,44.377017974853516,64.04436492919922,50.43727111816406,71.9000015258789,33.757503509521484,490.32000732421875,19.99782943725586
2007-10-04,109.40626525878906,44.48012161254883,64.14544677734375,50.6301383972168,72.87000274658203,34.093955993652344,500.8800048828125,19.973140716552734
2007-10-05,110.70613098144531,45.38228225708008,65.44454956054688,50.08549118041992,73.4000015258789,35.231170654296875,498.239990234375,19.940223693847656
2007-10-08,110.11652374267578,45.66580581665039,64.95448303222656,50.0457763671875,72.52999877929688,34.85658264160156,486.0799865722656,20.063663482666016
2007-10-09,111.15362548828125,45.8634033203125,65.48344421386719,49.983360290527344,73.08999633789062,35.39939880371094,491.20001220703125,19.989599227905273
2007-10-10,110.9688720703125,45.9751091003418,65.42899322509766,50.011714935302734,73.36000061035156,35.44649124145508,499.20001220703125,19.931995391845703
2007-10-11,110.43621826171875,45.24481201171875,64.6899642944336,49.96067810058594,73.91000366210938,35.13472366333008,508.7200012207031,19.94845199584961
2007-10-12,111.04708862304688,45.99229431152344,65.20338439941406,49.716697692871094,74.58999633789062,35.77621841430664,512.0,19.915536880493164
2007-10-15,110.10942840576172,45.64004135131836,64.4488525390625,49.72802734375,75.13999938964844,35.33883285522461,527.1199951171875,19.890846252441406
2007-10-16,109.23570251464844,45.425228118896484,63.70983123779297,49.74508285522461,75.12000274658203,34.68386459350586,535.8400268554688,19.915536880493164
2007-10-17,109.56959533691406,46.009483337402344,63.95879364013672,50.289695739746094,74.5,35.48463439941406,533.0399780273438,19.907304763793945
2007-10-18,109.1717758178711,46.20709228515625,63.80318832397461,50.56769561767578,76.0,35.664066314697266,545.3599853515625,19.783859252929688
2007-10-19,106.31623840332031,45.0557746887207,61.523929595947266,51.32227325439453,75.69999694824219,34.13880920410156,537.1199951171875,19.74271011352539
2007-10-22,106.93421936035156,45.59706497192383,62.82301330566406,51.32801055908203,74.5999984741211,34.38554763793945,532.3200073242188,19.907304763793945
2007-10-23,107.80084228515625,46.55076599121094,63.30531311035156,51.25987243652344,75.2300033569336,35.33883285522461,526.6400146484375,19.783859252929688
2007-10-24,107.60193634033203,46.198482513427734,62.90082931518555,51.64003372192383,75.5199966430664,35.107791900634766,543.8400268554688,19.750944137573242
2007-10-25,107.85768127441406,45.57986831665039,62.745235443115234,51.46413803100586,76.02999877929688,35.55415725708008,560.9600219726562,19.709794998168945
2007-10-26,109.12207794189453,46.33597183227539,63.79542541503906,51.34499740600586,77.69000244140625,36.5612907409668,569.3599853515625,19.62749671936035
2007-10-29,109.48435974121094,46.524986267089844,63.72541046142578,51.54354476928711,78.12000274658203,37.40241622924805,580.0,19.59458351135254
2007-10-30,108.72425079345703,46.61949920654297,63.219757080078125,51.51521682739258,77.3499984741211,36.695858001708984,556.3200073242188,19.635730743408203
2007-10-31,109.8537368774414,47.28106689453125,64.03656768798828,51.04996871948242,78.62000274658203,37.50110626220703,586.1599731445312,19.545204162597656
2007-11-01,107.2823257446289,46.396121978759766,61.562843322753906,51.713260650634766,77.93000030517578,35.98706817626953,577.3599853515625,19.611040115356445
2007-11-02,107.4030532836914,46.75696563720703,61.866207122802734,51.8785285949707,79.83000183105469,36.19118118286133,594.7999877929688,19.42176055908203
2007-11-05,106.58617401123047,46.456268310546875,61.04945755004883,51.855735778808594,79.75,34.9328498840332,588.3200073242188,19.52051544189453
2007-11-06,108.02103424072266,46.9803581237793,62.20073699951172,51.60498046875,81.43000030517578,36.25846862792969,602.719970703125,19.45467758178711
2007-11-07,105.0660400390625,45.83763885498047,60.27153396606445,51.69619369506836,82.23999786376953,35.10330581665039,595.8400268554688,19.35592269897461
2007-11-08,104.53327178955078,44.44575881958008,60.45045852661133,51.60498046875,82.2300033569336,35.28275680541992,592.6400146484375,19.339468002319336
2007-11-09,103.09841918945312,42.95936584472656,59.78144454956055,52.04378128051758,82.18000030517578,34.45283889770508,598.1599731445312,19.339468002319336
2007-11-12,102.07550048828125,41.86818313598633,59.2057991027832,52.231842041015625,78.30000305175781,32.54627227783203,582.1599731445312,19.52051544189453
2007-11-13,105.18679809570312,43.595157623291016,61.064964294433594,52.03806686401367,79.12000274658203,34.84536361694336,567.4400024414062,19.44644546508789
2007-11-14,104.89555358886719,43.036678314208984,60.71492004394531,52.09505081176758,80.27999877929688,34.8790168762207,580.7999877929688,19.45467758178711
2007-11-15,103.38250732421875,42.8046989440918,59.85148239135742,52.58510971069336,77.94999694824219,34.07599639892578,578.4000244140625,19.504056930541992
2007-11-16,103.56011962890625,43.199928283691406,59.34584045410156,52.65920639038086,77.75,34.49769592285156,591.2000122070312,19.479368209838867
2007-11-19,102.11815643310547,42.70159912109375,58.062313079833984,53.00112533569336,77.23999786376953,32.90739059448242,595.9199829101562,19.42176055908203
2007-11-20,102.74324035644531,42.87343978881836,58.396793365478516,52.94415283203125,79.47000122070312,33.81132125854492,618.719970703125,19.24070930480957
2007-11-21,100.64064025878906,42.36650848388672,57.17546844482422,53.25181579589844,79.36000061035156,32.10887908935547,611.52001953125,19.141956329345703
2007-11-23,102.3809585571289,42.8218994140625,58.38898849487305,53.41141891479492,81.25,33.05766677856445,614.0800170898438,19.281858444213867
2007-11-26,100.12207794189453,42.08298873901367,56.86435317993164,54.46561813354492,81.30000305175781,31.745498657226562,610.0,19.183101654052734
2007-11-27,101.2728271484375,42.924991607666016,57.52552795410156,53.947078704833984,80.0999984741211,32.96122741699219,594.4000244140625,19.290090560913086
2007-11-28,104.511962890625,44.230960845947266,59.797019958496094,53.58232116699219,79.56999969482422,34.76686477661133,574.4000244140625,19.347694396972656
2007-11-29,104.54751586914062,44.41998291015625,59.28360366821289,54.04392623901367,78.27999877929688,34.3406867980957,573.1199951171875,19.45467758178711
2007-11-30,105.59880065917969,44.08488845825195,59.6258659362793,53.78175735473633,77.31999969482422,34.63228225708008,559.280029296875,19.602807998657227
2007-12-03,104.90266418457031,43.71546173095703,58.925777435302734,54.20864486694336,78.27999877929688,34.33171081542969,565.5999755859375,19.561660766601562
2007-12-04,103.96502685546875,43.535003662109375,58.30344772338867,54.202877044677734,79.4000015258789,34.24199676513672,555.2000122070312,19.42176055908203
2007-12-05,105.7053451538086,44.31689453125,59.46249008178711,53.55638885498047,78.62999725341797,35.762760162353516,549.52001953125,19.660417556762695
2007-12-06,107.21837615966797,44.95268249511719,60.8704948425293,53.0872688293457,79.37000274658203,36.32576370239258,568.1599731445312,19.65218734741211
2007-12-07,107.19709777832031,44.961280822753906,61.05720901489258,52.49222946166992,78.5999984741211,35.89509582519531,555.4400024414062,19.68510627746582
2007-12-10,108.02815246582031,45.141700744628906,61.539520263671875,52.17755889892578,80.0,35.90631103515625,554.8800048828125,19.545204162597656
